timestamp,device,soil1,soil2,soil3,soil4,soil5,water_temperature,air_temperature,air_humidity,light_level
2025-03-20T10:42:04.332089,both_devices,12,8,13,19,100,-127,25.09308,30.92632,1.457413
2025-03-20T10:42:10.176558,both_devices,12,10,13,19,100,-127,25.09117,31.28386,1.455054
2025-03-20T10:42:16.025128,both_devices,5,6,5,13,100,-127,25.09594,31.65073,1.464502
2025-03-20T10:42:21.888466,both_devices,18,15,18,27,100,-127,25.09651,31.62279,1.54119
2025-03-20T10:42:27.751632,both_devices,15,12,15,22,100,-127,25.10052,32.06654,1.452697
2025-03-20T10:42:33.616309,both_devices,13,13,14,19,100,-127,25.09861,32.13987,1.455054
2025-03-20T10:42:40.006594,both_devices,10,9,11,16,100,-127,25.10262,32.32746,1.469238
2025-03-20T10:42:45.868516,both_devices,11,9,10,18,100,-127,25.10548,32.22094,1.455054
2025-03-20T10:42:51.729495,both_devices,6,7,8,14,100,-127,25.11559,32.57809,1.471609
2025-03-20T10:42:57.594492,both_devices,11,7,11,16,100,-127,25.1173,32.55033,1.48111
2025-03-20T10:43:03.441694,both_devices,20,16,20,29,100,-127,25.12627,32.94182,1.450341
2025-03-20T10:43:09.304386,both_devices,16,10,16,22,100,-127,25.13847,33.22134,1.438593
2025-03-20T10:43:15.154091,both_devices,14,8,13,18,100,-127,25.15011,33.31575,1.452697
2025-03-20T10:43:21.003362,both_devices,9,6,10,15,100,-127,25.15125,32.66659,1.457413
2025-03-20T10:43:26.856241,both_devices,8,9,8,16,100,-127,25.15602,32.12805,1.473981
2025-03-20T10:43:32.706357,both_devices,6,5,7,12,100,-127,25.16308,32.33795,1.473981
2025-03-20T10:43:38.578378,both_devices,12,9,11,18,100,-127,25.16594,32.25842,1.48111
2025-03-20T10:43:44.491800,both_devices,15,10,15,21,100,-127,25.16422,31.99186,1.455054
2025-03-20T10:43:50.342857,both_devices,9,4,8,13,100,-127,25.17262,32.56655,1.450341
2025-03-20T10:43:56.238063,both_devices,11,6,12,18,100,-127,25.20313,33.61034,1.438593
2025-03-20T10:44:02.084385,both_devices,12,10,12,18,100,-127,25.20447,33.2324,1.462137
2025-03-20T10:44:07.929688,both_devices,15,13,14,24,100,-127,25.21572,32.91883,1.450341
2025-03-20T10:44:13.775147,both_devices,6,1,10,16,100,-127,25.21629,32.77969,1.464502
2025-03-20T10:44:19.627797,both_devices,7,6,8,13,100,-127,25.22259,32.5057,1.455054
2025-03-20T10:44:25.494920,both_devices,11,11,11,18,100,-127,25.21915,32.61728,1.493031
2025-03-20T10:44:31.345938,both_devices,10,6,10,16,100,-127,25.21439,32.25756,1.450341
2025-03-20T10:44:37.208134,both_devices,8,6,9,13,100,-127,25.214,32.17793,1.466869
2025-03-20T10:44:43.062672,both_devices,13,10,12,19,100,-127,25.21744,32.08914,1.457413
2025-03-20T10:44:48.943658,both_devices,9,9,10,16,100,-127,25.22144,31.94981,1.452697
2025-03-20T10:44:54.813996,both_devices,7,3,8,11,100,-127,25.22564,31.90641,1.452697
2025-03-20T10:45:00.672316,both_devices,10,7,10,15,100,-127,25.22793,31.7029,1.438593
2025-03-20T10:45:06.529082,both_devices,5,4,6,11,100,-127,25.23956,32.59888,1.452697
2025-03-20T10:45:12.378883,both_devices,10,7,10,16,100,-127,25.23346,32.27663,1.455054
2025-03-20T10:45:18.232496,both_devices,7,7,8,14,100,-127,25.22659,32.34501,1.447988
2025-03-20T10:45:24.095208,both_devices,12,8,12,18,100,-127,25.20847,32.31344,1.450341
2025-03-20T10:45:29.951720,both_devices,8,5,8,13,100,-127,25.1976,32.64894,1.417566
2025-03-20T10:45:35.803697,both_devices,12,7,11,16,100,-127,25.20103,32.32594,1.462137
2025-03-20T10:45:41.659730,both_devices,9,7,9,14,100,-127,25.19188,32.27825,1.450341
2025-03-20T10:45:47.528444,both_devices,12,8,11,16,100,-127,25.17166,32.11908,1.450341
2025-03-20T10:45:53.418001,both_devices,4,5,6,10,100,-127,25.16212,32.56397,1.457413
2025-03-20T10:45:59.271741,both_devices,8,7,9,15,100,-127,25.14839,32.49016,1.452697
2025-03-20T10:46:05.123393,both_devices,9,8,9,16,100,-127,25.13924,32.44352,1.440939
2025-03-20T10:46:10.976539,both_devices,11,8,11,17,100,-127,25.13065,32.55463,1.447988
2025-03-20T10:46:16.823984,both_devices,5,5,3,11,100,-127,25.12722,32.54852,1.436249
2025-03-20T10:46:22.673448,both_devices,4,4,6,10,100,-127,25.11597,32.01056,1.443286
2025-03-20T10:46:28.518841,both_devices,5,8,9,14,100,-127,25.09766,31.68879,1.455054
2025-03-20T10:46:34.378791,both_devices,7,5,8,12,100,-127,25.09308,31.78177,1.447988
2025-03-20T10:46:40.233899,both_devices,16,17,15,26,100,-127,25.09861,31.77481,1.443286
2025-03-20T10:46:46.085713,both_devices,10,8,10,16,100,-127,25.09975,31.82621,1.452697
2025-03-20T10:46:51.941832,both_devices,10,8,11,15,100,-127,25.09918,32.08504,1.445636
2025-03-20T10:46:57.820636,both_devices,19,20,19,31,100,-127,25.09861,32.09352,1.436249
2025-03-20T10:47:03.681969,both_devices,9,10,10,16,100,-127,25.09937,32.23705,1.450341
2025-03-20T10:47:09.536023,both_devices,7,7,7,13,100,-127,25.10605,32.23648,1.471609
2025-03-20T10:47:15.391054,both_devices,15,15,15,25,100,-127,25.10166,32.01141,1.447988
2025-03-20T10:47:21.240063,both_devices,11,10,12,18,100,-127,25.14477,32.0612,1.424558
2025-03-20T10:47:27.098900,both_devices,4,5,3,12,100,-127,25.13409,32.03516,1.452697
2025-03-20T10:47:32.945503,both_devices,8,8,9,14,100,-127,25.13371,31.84853,1.452697
2025-03-20T10:47:38.800303,both_devices,8,8,9,15,100,-127,25.16212,32.81469,1.450341
2025-03-20T10:47:44.663123,both_devices,4,5,6,12,100,-127,25.18902,32.92837,1.464502
2025-03-20T10:47:50.514206,both_devices,4,4,4,10,100,-127,25.19493,32.64217,1.450341
2025-03-20T10:47:56.445557,both_devices,8,8,8,13,100,-127,25.21973,32.63426,1.462137
2025-03-20T10:48:02.317834,both_devices,8,6,9,14,100,-127,25.21591,32.08494,1.457413
2025-03-20T10:48:08.165807,both_devices,12,7,11,18,100,-127,25.20847,32.43732,1.450341
2025-03-20T10:48:14.012549,both_devices,5,6,6,11,100,-127,25.19875,32.24554,1.450341
2025-03-20T10:48:19.869837,both_devices,7,11,8,14,100,-127,25.19836,32.62501,1.447988
2025-03-20T10:48:25.731842,both_devices,8,5,9,13,100,-127,25.20618,32.74355,1.450341
2025-03-20T10:48:31.581564,both_devices,5,6,7,12,100,-127,25.20313,32.22713,1.438593
2025-03-20T10:48:37.435568,both_devices,7,6,7,12,100,-127,25.19932,31.97994,1.488257
2025-03-20T10:48:43.281860,both_devices,10,10,11,18,100,-127,25.19112,31.9026,1.445636
2025-03-20T10:48:49.137979,both_devices,5,5,7,12,100,-127,25.19245,31.74343,1.466869
2025-03-20T10:48:54.998034,both_devices,6,10,7,11,100,-127,25.19245,31.97975,1.438593
2025-03-20T10:49:00.856333,both_devices,19,11,19,25,100,-127,25.18463,32.23581,1.424558
2025-03-20T10:49:06.742159,both_devices,13,9,14,19,100,-127,25.18578,32.41529,1.459774
2025-03-20T10:49:12.601950,both_devices,15,14,15,23,100,-127,25.19417,32.00884,1.447988
2025-03-20T10:49:18.451454,both_devices,12,10,14,22,100,-127,25.20103,32.31106,1.433907
2025-03-20T10:49:24.320023,both_devices,8,8,9,16,100,-127,25.20828,33.09402,1.436249
2025-03-20T10:49:30.172638,both_devices,14,17,14,26,100,-127,25.21801,33.48331,1.450341
2025-03-20T10:49:36.031241,both_devices,6,6,7,12,100,-127,25.22125,33.80194,1.382866
2025-03-20T10:49:41.880383,both_devices,12,10,9,19,100,-127,25.22907,33.76913,1.375977
2025-03-20T10:49:47.739659,both_devices,11,8,11,17,100,-127,25.23308,33.4094,1.375977
2025-03-20T10:49:53.588455,both_devices,15,14,16,25,100,-127,25.23003,33.48436,1.364534
2025-03-20T10:49:59.433582,both_devices,18,16,18,28,100,-127,25.24815,33.77438,1.450341
2025-03-20T10:50:05.285055,both_devices,9,7,9,16,100,-127,25.25978,33.90207,1.457413
2025-03-20T10:50:11.158305,both_devices,10,10,9,19,100,-127,25.25063,33.72135,1.422225
2025-03-20T10:50:20.079455,both_devices,21,17,21,30,100,-127,25.24567,33.84476,1.450341
2025-03-20T10:50:31.002114,both_devices,39,38,37,55,100,-127,25.25558,34.13057,1.445636
2025-03-20T10:50:36.102165,both_devices,21,24,22,37,100,-127,25.26932,34.4738,1.440939
2025-03-20T10:50:41.183528,both_devices,12,11,12,20,100,-127,25.28229,34.69753,1.433907
2025-03-20T10:50:46.285489,both_devices,8,9,8,18,100,-127,25.27676,34.79691,1.450341
2025-03-20T10:50:52.127718,both_devices,16,16,16,26,100,-127,25.27847,35.43224,1.450341
2025-03-20T10:50:57.984183,both_devices,23,18,24,32,100,-127,25.2779,34.8938,1.422225
2025-03-20T10:51:03.839242,both_devices,20,14,20,27,100,-127,25.28019,34.62706,1.419895
2025-03-20T10:51:09.690034,both_devices,18,17,18,28,100,-127,25.27885,34.86986,1.450341
2025-03-20T10:51:15.573965,both_devices,12,8,12,19,100,-127,25.27657,34.60188,1.438593
2025-03-20T10:51:22.761562,both_devices,26,25,26,38,100,-127,25.27313,34.30319,1.438593
2025-03-20T10:51:37.072225,both_devices,33,26,32,44,100,-127,25.23518,33.79211,1.447988
2025-03-20T10:51:46.856472,both_devices,45,42,43,61,100,-127,25.21801,33.78544,1.429229
2025-03-20T10:51:52.427466,both_devices,23,23,25,37,100,-127,25.21667,33.82587,1.438593
2025-03-20T10:52:15.813590,both_devices,38,26,37,49,100,-127,25.18291,33.70705,1.424558
2025-03-20T10:52:20.851702,both_devices,20,16,20,30,100,-127,25.17166,33.87232,1.443286
2025-03-20T10:52:25.967298,both_devices,25,20,23,34,100,-127,25.16594,33.601,1.378271
2025-03-20T10:52:31.713990,both_devices,8,6,9,11,100,-127,25.15488,33.59261,1.436249
2025-03-20T10:52:37.667545,both_devices,15,11,16,21,100,-127,25.15736,34.11226,1.459774
2025-03-20T10:52:48.430459,both_devices,66,70,63,93,100,-127,25.15182,34.16176,1.436249
2025-03-20T10:52:54.448955,both_devices,24,15,24,31,100,-127,25.15125,34.27105,1.417566
2025-03-20T10:53:02.039132,both_devices,21,14,21,28,100,-127,25.16117,34.0436,1.436249
2025-03-20T10:53:07.936437,both_devices,16,9,17,22,100,-127,25.14172,34.23529,1.447988
2025-03-20T10:53:13.789858,both_devices,22,15,21,30,100,-127,25.12321,34.2082,1.445636
2025-03-20T10:53:19.643261,both_devices,12,10,13,19,100,-127,25.10929,34.12476,1.438593
2025-03-20T10:53:25.529038,both_devices,13,9,13,21,100,-127,25.09651,34.14688,1.436249
2025-03-20T10:53:31.380329,both_devices,8,5,8,13,100,-127,25.09136,34.08384,1.410592
2025-03-20T10:53:37.235997,both_devices,8,6,9,16,100,-127,25.08583,33.77676,1.415239
2025-03-20T10:53:43.087328,both_devices,8,5,8,13,100,-127,25.08163,33.66604,1.469238
2025-03-20T10:53:48.946195,both_devices,7,4,7,12,100,-127,25.0761,33.53119,1.485873
2025-03-20T10:53:54.819188,both_devices,12,7,13,19,100,-127,25.07172,33.73842,1.429229
2025-03-20T10:54:00.668936,both_devices,15,11,15,22,100,-127,25.07,33.63285,1.438593
2025-03-20T10:54:06.528372,both_devices,9,8,11,18,100,-127,25.06886,33.97417,1.445636
2025-03-20T10:54:12.382963,both_devices,14,12,14,22,100,-127,25.06962,33.6051,1.433907
2025-03-20T10:54:18.252519,both_devices,13,10,13,21,100,-127,25.06714,33.08926,1.433907
2025-03-20T10:54:24.133265,both_devices,18,13,18,25,100,-127,25.06485,33.32567,1.424558
2025-03-20T10:54:30.023435,both_devices,22,17,22,30,100,-127,25.06104,33.55713,1.426892
2025-03-20T10:54:35.889811,both_devices,15,10,16,20,100,-127,25.05493,33.47626,1.419895
2025-03-20T10:54:41.743753,both_devices,27,22,27,38,100,-127,25.06065,34.05142,1.429229
2025-03-20T10:54:47.584495,both_devices,17,12,19,25,100,-127,25.06313,33.79774,1.433907
2025-03-20T10:54:53.442266,both_devices,12,8,13,17,100,-127,25.07038,33.68149,1.426892
2025-03-20T10:54:59.290874,both_devices,15,11,16,22,100,-127,25.07572,33.67109,1.419895
2025-03-20T10:55:05.151241,both_devices,17,15,18,27,100,-127,25.07324,33.53052,1.412915
2025-03-20T10:55:11.011265,both_devices,12,12,13,21,100,-127,25.08469,33.3931,1.424558
2025-03-20T10:55:16.861925,both_devices,13,9,13,18,100,-127,25.06657,33.40988,1.447988
2025-03-20T10:55:22.718233,both_devices,8,5,8,14,100,-127,25.05569,33.61073,1.462137
2025-03-20T10:55:28.575913,both_devices,11,9,12,18,100,-127,25.04845,34.20401,1.440939
2025-03-20T10:55:34.455779,both_devices,7,6,7,14,100,-127,25.04387,33.95729,1.436249
2025-03-20T10:55:40.311858,both_devices,11,10,10,18,100,-127,25.05112,33.58269,1.412915
2025-03-20T10:55:46.173784,both_devices,8,6,7,14,100,-127,25.05054,33.76913,1.426892
2025-03-20T10:55:52.064422,both_devices,14,13,14,23,100,-127,25.05798,33.75931,1.438593
2025-03-20T10:55:57.916423,both_devices,13,8,14,19,100,-127,25.06104,33.88615,1.443286
2025-03-20T10:56:03.771793,both_devices,6,6,7,13,100,-127,25.05894,33.61826,1.422225
2025-03-20T10:56:09.640233,both_devices,9,7,10,15,100,-127,25.05932,33.50382,1.424558
2025-03-20T10:56:15.490949,both_devices,7,6,8,13,100,-127,25.07114,34.07688,1.415239
2025-03-20T10:56:21.352715,both_devices,8,5,9,15,100,-127,25.06924,33.92954,1.424558
2025-03-20T10:56:27.205695,both_devices,3,2,4,8,100,-127,25.06695,33.74834,1.438593
2025-03-20T10:56:33.060046,both_devices,5,5,5,10,100,-127,25.07229,33.3189,1.412915
2025-03-20T10:56:38.942770,both_devices,5,7,9,16,100,-127,25.08621,33.13837,1.422225
2025-03-20T10:56:44.822298,both_devices,7,6,8,14,100,-127,25.08621,32.96375,1.415239
2025-03-20T10:56:50.669910,both_devices,8,6,9,15,100,-127,25.08621,33.56714,1.412915
2025-03-20T10:56:56.559757,both_devices,6,5,6,12,100,-127,25.09117,33.76598,1.445636
2025-03-20T10:57:02.422440,both_devices,9,6,9,15,100,-127,25.09785,33.73528,1.426892
2025-03-20T10:57:08.272832,both_devices,16,13,15,23,100,-127,25.09518,33.53653,1.417566
2025-03-20T10:57:14.129968,both_devices,7,4,7,11,100,-127,25.10262,33.8357,1.412915
2025-03-20T10:57:20.005390,both_devices,6,5,7,11,100,-127,25.10986,33.74968,1.392077
2025-03-20T10:57:25.873499,both_devices,9,7,10,15,100,-127,25.10414,33.92649,1.429229
2025-03-20T10:57:31.744620,both_devices,18,15,19,26,100,-127,25.10509,34.03721,1.433907
2025-03-20T10:57:37.610610,both_devices,16,10,18,31,100,-127,25.11539,34.30109,1.436249
2025-03-20T10:57:43.517487,both_devices,13,10,14,20,100,-127,25.15049,33.95367,1.455054
2025-03-20T10:57:49.370296,both_devices,9,7,7,15,100,-127,25.15736,33.76493,1.433907
2025-03-20T10:57:55.234294,both_devices,9,7,9,16,100,-127,25.16937,33.91485,1.417566
2025-03-20T10:58:01.144257,both_devices,12,7,11,17,100,-127,25.18864,33.57391,1.424558
2025-03-20T10:58:06.999481,both_devices,18,17,18,28,100,-127,25.1894,33.30317,1.426892
2025-03-20T10:58:12.856430,both_devices,24,18,23,33,100,-127,25.18864,33.59356,1.417566
2025-03-20T10:58:18.704407,both_devices,17,11,15,22,100,-127,25.18978,33.61063,1.417566
2025-03-20T10:58:24.562750,both_devices,15,14,15,24,100,-127,25.19798,33.79135,1.424558
2025-03-20T10:58:30.435656,both_devices,11,5,13,17,100,-127,25.19703,33.74977,1.429229
2025-03-20T10:58:36.295590,both_devices,18,11,17,25,100,-127,25.20065,33.57248,1.422225
2025-03-20T10:58:42.148250,both_devices,27,22,27,38,100,-127,25.20752,33.18472,1.426892
2025-03-20T10:58:48.066884,both_devices,33,25,34,46,100,-127,25.21362,33.74357,1.310275
2025-03-20T10:58:53.927566,both_devices,19,14,19,27,100,-127,25.22964,33.9633,1.86484
2025-03-20T10:58:59.783814,both_devices,25,20,26,35,100,-127,25.2533,34.13706,1.899709
2025-03-20T10:59:05.631715,both_devices,15,11,14,21,100,-127,25.25806,33.77399,1.891633
2025-03-20T10:59:11.490171,both_devices,21,12,21,28,100,-127,25.26379,33.61311,1.878213
2025-03-20T10:59:17.346107,both_devices,15,9,15,18,100,-127,25.29869,34.21373,1.862171
2025-03-20T10:59:23.196468,both_devices,27,28,27,41,100,-127,25.31071,33.95891,1.851515
2025-03-20T10:59:29.063756,both_devices,14,8,15,19,100,-127,25.33588,34.16624,1.851515
2025-03-20T10:59:34.913226,both_devices,17,15,17,25,100,-127,25.33588,34.4429,1.867511
2025-03-20T10:59:40.774698,both_devices,17,10,16,22,100,-127,25.32539,34.20315,1.859504
2025-03-20T10:59:46.628382,both_devices,19,19,19,31,100,-127,25.3212,34.31892,1.902404
2025-03-20T10:59:52.512285,both_devices,17,12,17,24,100,-127,25.31376,34.58815,1.924037
2025-03-20T10:59:58.373743,both_devices,16,16,15,25,100,-127,25.30651,34.57956,1.918618
2025-03-20T11:00:04.231866,both_devices,13,9,12,20,100,-127,25.30613,34.38368,1.913205
2025-03-20T11:00:10.081562,both_devices,32,26,32,44,100,-127,25.3109,34.34839,1.924037
2025-03-20T11:00:15.939690,both_devices,18,12,17,24,100,-127,25.30689,34.3811,1.9349
2025-03-20T11:00:21.795983,both_devices,22,24,23,36,100,-127,25.28896,34.53712,1.9349
2025-03-20T11:00:27.666918,both_devices,15,11,16,21,100,-127,25.2779,34.43193,1.9349
2025-03-20T11:00:33.516519,both_devices,24,27,25,39,100,-127,25.2594,34.43604,1.918618
2025-03-20T11:00:39.392392,both_devices,28,30,27,44,100,-127,25.26455,34.21774,1.93762
2025-03-20T11:00:45.243131,both_devices,10,3,5,15,100,-127,25.2676,33.91514,1.997953
2025-03-20T11:00:51.095404,both_devices,9,10,10,20,100,-127,25.28305,33.82664,1.93762
2025-03-20T11:00:57.019351,both_devices,11,8,12,17,100,-127,25.28095,33.66861,1.93762
2025-03-20T11:01:02.886411,both_devices,13,12,15,22,100,-127,25.2655,33.70733,1.929465
2025-03-20T11:01:08.734504,both_devices,17,14,17,25,100,-127,25.26016,33.6791,1.921327
2025-03-20T11:01:14.584121,both_devices,18,17,18,28,100,-127,25.24471,33.6092,1.899709
2025-03-20T11:01:20.431220,both_devices,13,7,14,18,100,-127,25.23689,33.43325,1.921327
2025-03-20T11:01:26.286553,both_devices,18,18,19,33,100,-127,25.23098,33.39233,1.9349
2025-03-20T11:01:32.148526,both_devices,12,10,12,20,100,-127,25.22526,32.94868,1.918618
2025-03-20T11:01:38.008465,both_devices,26,21,26,35,100,-127,25.23079,33.27303,1.907801
2025-03-20T11:01:43.870965,both_devices,12,11,13,20,100,-127,25.25082,33.48274,1.924037
2025-03-20T11:01:49.783393,both_devices,11,10,12,18,100,-127,25.25082,33.42028,1.910502
2025-03-20T11:01:55.631157,both_devices,13,11,13,21,100,-127,25.24338,33.13179,1.93762
2025-03-20T11:02:01.510388,both_devices,20,17,20,30,100,-127,25.23956,33.01773,1.921327
2025-03-20T11:02:07.368311,both_devices,11,10,12,19,100,-127,25.23041,33.05979,1.929465
2025-03-20T11:02:13.228504,both_devices,9,9,10,16,100,-127,25.21877,33.17327,1.793453
2025-03-20T11:02:19.080480,both_devices,8,6,8,13,100,-127,25.21877,33.05349,1.894323
2025-03-20T11:02:24.931363,both_devices,10,10,11,17,100,-127,25.22392,32.97987,1.929465
2025-03-20T11:02:30.784324,both_devices,6,5,8,12,100,-127,25.21629,32.58142,1.910502
2025-03-20T11:02:36.638058,both_devices,8,7,9,14,100,-127,25.21782,32.40376,1.924037
2025-03-20T11:02:42.499067,both_devices,12,9,13,18,100,-127,25.21362,32.56292,1.897015
2025-03-20T11:02:48.360004,both_devices,15,15,16,26,100,-127,25.20714,32.56235,1.915911
2025-03-20T11:02:54.211193,both_devices,25,27,25,39,100,-127,25.20618,32.3595,1.907801
2025-03-20T11:03:00.056623,both_devices,14,7,14,18,100,-127,25.20752,32.25107,1.918618
2025-03-20T11:03:05.942845,both_devices,7,6,7,11,100,-127,25.21629,32.14579,1.913205
2025-03-20T11:03:11.803601,both_devices,8,8,11,16,100,-127,25.21667,32.07331,1.9349
2025-03-20T11:03:17.672196,both_devices,11,10,12,18,100,-127,25.2079,32.16362,1.92675
2025-03-20T11:03:23.533533,both_devices,3,5,4,12,100,-127,25.20237,32.14264,1.910502
2025-03-20T11:03:29.378975,both_devices,8,7,8,13,100,-127,25.20409,32.39832,1.894323
2025-03-20T11:03:35.240561,both_devices,10,6,10,16,100,-127,25.22774,32.69186,1.910502
2025-03-20T11:03:41.086604,both_devices,11,8,12,20,100,-127,25.24338,32.31277,1.899709
2025-03-20T11:03:46.940537,both_devices,9,10,11,16,100,-127,25.22793,32.01199,1.902404
2025-03-20T11:03:52.794372,both_devices,10,10,10,17,100,-127,25.23251,31.75354,1.902404
2025-03-20T11:03:58.641171,both_devices,7,6,8,13,100,-127,25.23479,31.69298,1.924037
2025-03-20T11:04:04.493658,both_devices,11,12,11,21,100,-127,25.22011,31.6515,1.907801
2025-03-20T11:04:10.376840,both_devices,18,15,17,25,100,-127,25.23556,32.10936,1.907801
2025-03-20T11:04:16.231680,both_devices,8,7,9,13,100,-127,25.25539,31.92959,1.929465
2025-03-20T11:04:22.086095,both_devices,8,7,9,15,100,-127,25.24509,31.7214,1.932181
2025-03-20T11:04:27.935813,both_devices,13,9,14,19,100,-127,25.23899,31.81896,1.929465
2025-03-20T11:04:33.798897,both_devices,10,7,8,14,100,-127,25.25711,32.07693,1.924037
2025-03-20T11:04:39.650543,both_devices,11,9,11,18,100,-127,25.25463,32.05643,1.888945
2025-03-20T11:04:45.509974,both_devices,18,17,18,28,100,-127,25.26283,32.33213,1.924037
2025-03-20T11:04:51.364976,both_devices,15,15,13,25,100,-127,25.25463,32.19595,1.92675
2025-03-20T11:04:57.214988,both_devices,7,7,10,15,100,-127,25.25806,32.38611,1.921327
2025-03-20T11:05:03.074162,both_devices,7,6,9,13,100,-127,25.27065,32.30505,1.924037
2025-03-20T11:05:08.941003,both_devices,13,12,13,22,100,-127,25.26588,32.47023,1.915911
2025-03-20T11:05:14.819699,both_devices,11,10,11,18,100,-127,25.26588,32.29828,1.93762
2025-03-20T11:05:20.673702,both_devices,10,9,9,16,100,-127,25.26112,32.2506,1.897015
2025-03-20T11:05:26.528629,both_devices,15,11,15,21,100,-127,25.2594,32.20119,1.913205
2025-03-20T11:05:32.382983,both_devices,16,14,16,23,100,-127,25.25082,32.17297,1.929465
2025-03-20T11:05:38.238852,both_devices,14,11,14,20,100,-127,25.24681,32.14092,1.913205
2025-03-20T11:05:44.103588,both_devices,7,7,8,16,100,-127,25.24605,32.2752,1.891633
2025-03-20T11:05:49.955980,both_devices,29,26,29,40,100,-127,25.2491,32.55377,1.910502
2025-03-20T11:05:55.805425,both_devices,22,25,22,33,100,-127,25.24605,32.88593,1.913205
2025-03-20T11:06:01.695605,both_devices,14,11,15,22,100,-127,25.25425,32.73115,1.888945
2025-03-20T11:06:07.549751,both_devices,11,10,12,18,100,-127,25.24853,32.59773,1.902404
2025-03-20T11:06:13.410938,both_devices,21,12,20,26,100,-127,25.24242,32.4214,1.902404
2025-03-20T11:06:19.288443,both_devices,10,8,10,18,100,-127,25.23441,32.45783,1.897015
2025-03-20T11:06:25.142888,both_devices,7,7,6,14,100,-127,25.23098,32.52802,1.862171
2025-03-20T11:06:30.996386,both_devices,18,14,18,25,100,-127,25.24204,32.71542,1.93762
2025-03-20T11:06:36.843479,both_devices,12,7,12,18,100,-127,25.25158,32.77979,1.943067
2025-03-20T11:06:42.701881,both_devices,8,9,8,19,100,-127,25.25024,32.85236,1.932181
2025-03-20T11:06:48.561678,both_devices,13,8,13,17,100,-127,25.243,32.74393,1.92675
2025-03-20T11:06:54.446900,both_devices,18,10,18,23,100,-127,25.23441,32.79858,1.918618
2025-03-20T11:07:00.314115,both_devices,22,14,21,28,100,-127,25.22259,32.89785,1.910502
2025-03-20T11:07:06.216291,both_devices,16,12,16,24,100,-127,25.21496,33.00276,1.9349
2025-03-20T11:07:12.073557,both_devices,14,9,14,20,100,-127,25.22221,33.33511,1.907801
2025-03-20T11:07:17.927678,both_devices,8,7,9,14,100,-127,25.22697,33.32815,1.913205
2025-03-20T11:07:23.809941,both_devices,7,9,8,15,100,-127,25.21954,33.13389,1.913205
2025-03-20T11:07:29.661591,both_devices,18,14,17,26,100,-127,25.21801,32.91969,1.907801
2025-03-20T11:07:35.512309,both_devices,13,13,13,20,100,-127,25.21439,32.80621,1.924037
2025-03-20T11:07:41.370757,both_devices,25,25,24,36,100,-127,25.20008,32.89948,1.921327
2025-03-20T11:07:47.248294,both_devices,13,11,13,20,100,-127,25.19207,33.09298,1.921327
